MD;DTS_core;DTC_core;RHOB_core;E_sta_core;PR_sta_core
3724.8;491.2633466;277.004524;2.506915205;12.02519033;0.332534912
3724.9;489.5265119;276.1090213;2.500767927;16.87189707;0.214142127
3725;488.5783957;274.2127613;2.494071587;14.21003779;0.234305587
3725.1;488.6619196;271.4294163;2.488862612;16.05613882;0.24340302
3725.2;488.1009262;268.6228897;2.487928952;18.01590606;0.151998986
3725.3;486.992406;265.8111027;2.4902645;16.69641068;0.27663929
3725.4;484.6479401;263.0206107;2.499146063;18.22960265;0.261583734
3725.5;481.8331662;261.923182;2.509874181;16.59512792;0.230737058
3725.6;478.7691637;261.8701009;2.520385193;17.32071222;0.278919564
3725.7;475.6624764;262.8745944;2.523719132;16.79536345;0.29068682
3725.8;472.888041;264.222295;2.518653616;16.15324924;0.189627742
3725.9;470.4696421;265.7761886;2.507806903;17.28144198;0.280336661
3726;469.4228267;267.2926448;2.491261909;18.96504663;0.225220785
3726.1;468.33305;267.333502;2.476701363;16.32907514;0.260527968
3726.2;467.2039741;266.3970308;2.464124814;15.61028523;0.22027125
3726.3;465.9466035;266.8894957;2.460117657;16.55983902;0.256357204
3726.4;464.2404625;268.0143795;2.455872573;15.53185648;0.235269895
3726.5;462.1741872;269.6828264;2.451491933;14.34280898;0.155761268
3726.6;461.1933413;271.5882319;2.450400227;15.81466706;0.141226146
3726.7;460.6512264;272.1788522;2.451628475;21.0926762;0.306812409
3726.8;460.5478425;271.4546875;2.455176677;17.69577434;0.280260239
3726.9;462.8602643;270.9696116;2.46665761;16.55391082;0.168975329
3727;465.7156738;271.011636;2.476626848;19.29859741;0.242692612
3727.1;469.1506271;271.6667025;2.484631438;16.84094361;0.229165866
3727.2;471.3395975;271.2230124;2.480644483;17.85739538;0.16501209
3727.3;473.0337758;270.0630785;2.473950794;14.87238109;0.218304
3727.4;474.1544979;268.010897;2.464576238;14.01880317;0.262051022
3727.5;474.6207299;268.3407571;2.465448144;18.4254233;0.314049715
3727.6;475.4539196;269.147237;2.471167743;16.30456893;0.241933032
3727.7;477.0044802;270.2995276;2.48293919;16.49643137;0.235174924
3727.8;476.2203779;268.7990869;2.492120388;17.34599972;0.164569617
3727.9;473.1208079;266.0490108;2.498799763;16.65881993;0.237585113
3728;466.2642729;261.7114493;2.50144119;20.48865418;0.171363696
3728.1;458.4948494;259.8710844;2.511401512;16.66591266;0.299822037
3728.2;451.1957992;258.7377893;2.529994867;19.34251958;0.232936642
3728.3;445.4618636;257.9752714;2.564983264;20.67789889;0.178803083
3728.4;439.1867268;262.9240108;2.604401457;19.05497975;0.255609704
3728.5;433.1251734;267.0577427;2.637747708;20.72672533;0.164933529
3728.6;428.1059666;264.2870612;2.650256213;19.32086533;0.196248804
3728.7;428.7061655;258.7512048;2.636914743;21.45835612;0.22125674
3728.8;432.2323799;252.7821317;2.611127013;21.67164489;0.207393673
3728.9;439.1325542;248.7216878;2.573412958;21.12236159;0.244543384
3729;445.6672422;248.9910326;2.543926399;17.51866229;0.298329786
3729.1;451.8420278;251.4127508;2.520472448;18.14625654;0.192636109
3729.2;457.0908265;255.1863283;2.508437172;19.01153076;0.207813939
3729.3;462.4859606;258.3022658;2.505007524;17.70133259;0.225566608
3729.4;467.9143172;260.793075;2.506813987;16.75215222;0.254155775
3729.5;473.083676;261.5249137;2.513552606;16.2485072;0.262384661
3729.6;476.6987347;261.5327144;2.517449589;18.8573497;0.217383553
3729.7;479.1081028;261.1593072;2.51892529;18.29121599;0.222119733
3729.8;479.2399757;261.3489157;2.514284284;16.28399142;0.250622776
3729.9;481.0979669;261.5561271;2.511486442;19.06578274;0.290631571
3730;484.2049433;261.7095654;2.510288289;16.24480336;0.328569978
3730.1;487.2968427;260.8208559;2.513241542;17.45579891;0.29364852
3730.2;489.0536355;260.009636;2.516236045;19.69903153;0.298814042
3730.3;489.6404067;259.3574497;2.519136915;15.03882544;0.277469313
3730.4;488.6244518;263.2634436;2.515728;16.20140163;0.289879939
3730.5;487.5083406;266.8518754;2.51049283;17.06988826;0.257212393
3730.6;486.2920732;270.1227451;2.503431405;15.65201958;0.286263664
3730.7;483.38093;268.9323935;2.498312197;15.86968537;0.254143268
3730.8;480.5275533;268.1545676;2.494786153;16.85463298;0.187166135
3730.9;477.7825943;267.9678904;2.493083813;14.87173009;0.269060227
3731;476.721381;270.0577806;2.491568578;16.2712381;0.153223104
3731.1;476.1330901;271.5305737;2.490533948;19.26206223;0.200082888
3731.2;476.0494675;271.9505152;2.490146518;16.44755601;0.222286408
3731.3;478.4997708;270.7719504;2.491467796;15.99087606;0.217849824
3731.4;481.0023768;269.2622474;2.493375957;19.50195931;0.206268854
3731.5;483.1309518;267.5020536;2.495931898;16.82316874;0.311153614
3731.6;482.2692117;268.9939769;2.492354446;15.97211317;0.226409026
3731.7;480.7514296;271.1431845;2.485284802;16.57691266;0.177554537
3731.8;478.9051101;273.5406103;2.473374382;17.15343116;0.242947376
3731.9;477.5141546;273.8443771;2.465121545;16.69237825;0.265979571
3732;476.36026;273.1603687;2.458872845;14.01072432;0.239394055
3732.1;475.5262726;271.2439135;2.455427069;16.42617151;0.198911936
3732.2;476.2242801;268.7581141;2.45549239;18.8037207;0.231277785
3732.3;477.4982073;266.2364445;2.457067706;17.20468471;0.353671714
3732.4;479.1814642;264.0697305;2.46012213;18.55038044;0.224980609
3732.5;482.2677751;263.7220293;2.466061762;15.06091305;0.272342396
3732.6;486.0395998;264.1181819;2.473070568;15.5382689;0.263235233
3732.7;490.4940981;264.8856895;2.480275985;15.71319925;0.26273415
3732.8;492.2029885;268.2383787;2.486370466;15.61280521;0.262925301
3732.9;492.4416297;272.2879576;2.492108401;16.95743996;0.224375002
3733;491.3429413;274.4649969;2.498391045;17.1153823;0.361232552
3733.1;490.0482043;278.0064208;2.502918545;16.61370832;0.189833615
3733.2;488.8018116;281.4194907;2.505123509;14.43581031;0.207262175
3733.3;488.472788;279.7265014;2.498615623;13.95359539;0.190650329
3733.4;489.1935097;276.1250394;2.488851914;14.26635726;0.267058084
3733.5;490.3812749;270.8358637;2.477971745;15.54247505;0.283669837
3733.6;489.9819016;260.8846463;2.475002963;13.47617524;0.237227678
3733.7;487.9275667;256.1945547;2.477574135;16.11266253;0.26757803
3733.8;484.5880223;255.6033833;2.484187057;16.49386547;0.301903504
3733.9;479.8887819;259.5420655;2.491270912;17.73074181;0.266854216
3734;476.578092;264.5848174;2.494798158;18.05420031;0.246756908
3734.1;474.4812753;270.4812076;2.495138388;14.79828753;0.252485848
3734.2;473.9051052;272.1211875;2.487770313;16.14536022;0.219683495
3734.3;471.9494405;270.5008123;2.478342191;17.65950196;0.267588299
3734.4;468.6142811;265.620082;2.466854023;17.27319721;0.250388973
3734.5;466.340505;262.536867;2.4537715;17.28144982;0.272768865
3734.6;465.310544;260.8237384;2.446046051;18.98343865;0.243081404
3734.7;465.7152858;260.6759084;2.444647538;17.15066002;0.320508799
3734.8;464.5902109;260.8068502;2.453531704;18.8508179;0.18593142
3734.9;464.429102;261.28424;2.465462493;17.43542219;0.254036048
3735;465.7340312;262.2154854;2.480694147;16.7120695;0.24859873
3735.1;467.0486533;262.6585754;2.495498623;15.91078218;0.253658123
3735.2;468.0602529;262.8575046;2.509209156;19.6688189;0.250741497
3735.3;468.5756902;262.746562;2.521212277;18.52521945;0.14890911
3735.4;471.2942805;263.2378377;2.527466184;18.2923852;0.257945542
3735.5;474.1038131;264.4267737;2.529704285;13.53146607;0.253513405
3735.6;476.3936722;266.7796875;2.52596378;20.45439926;0.234268628
3735.7;478.4064941;270.0002667;2.518791293;18.85604188;0.259512784
3735.8;480.9261428;272.1236708;2.512401691;16.26631399;0.247652005
3735.9;484.7702842;271.2425859;2.509596665;15.76784826;0.223630507
3736;488.2995234;268.7960967;2.510815856;16.27163226;0.271918358
3736.1;490.5111968;266.3861568;2.513117963;16.35284307;0.308112412
3736.2;489.2256664;265.3368878;2.51527173;15.96340787;0.21784442
3736.3;488.7787806;264.6414167;2.516763188;16.73663854;0.231569187
3736.4;488.8409994;263.9996103;2.518783466;16.69774434;0.286544966
3736.5;489.6635253;263.1073438;2.523503683;16.27529931;0.24912413
3736.6;490.1792393;263.0313061;2.528912663;14.38651594;0.28267197
3736.7;490.4874076;263.3814231;2.534801251;17.06435801;0.328623754
3736.8;490.4491038;264.0793219;2.541529988;15.79526836;0.240344248
3736.9;489.0010932;264.942848;2.546676052;14.99328378;0.349358332
3737;486.9427843;265.8343949;2.550737883;18.40200696;0.266218622
3737.1;485.5965213;266.3739408;2.553147793;15.4192307;0.249755871
3737.2;484.5604568;266.6143968;2.549654841;16.64154124;0.190231743
3737.3;483.7362774;266.6232168;2.542383436;15.03461479;0.319553951
3737.4;483.1079708;266.197133;2.533666884;15.72779104;0.237604114
3737.5;481.6437402;265.9091217;2.527085072;17.77008182;0.246766499
3737.6;479.6214856;265.732116;2.522553579;16.28865313;0.195416366
3737.7;478.3402698;265.727785;2.525925476;15.64155864;0.315530254
3737.8;478.1479442;265.5029904;2.52905877;18.40440832;0.324355048
3737.9;478.8580831;265.0893057;2.53199109;15.82225813;0.367833049
3738;478.3379031;264.6223162;2.535035162;17.80152721;0.303789314
3738.1;476.9069141;263.6717954;2.539114943;16.30406497;0.191302504
3738.2;474.565116;262.2377434;2.544230433;17.09115268;0.285701165
3738.3;471.0833412;261.89464;2.546034085;17.05957744;0.154035921
3738.4;466.7429024;261.9755851;2.543375887;16.39692726;0.348381704
3738.5;461.4217779;262.5281899;2.535559209;18.91484444;0.147650245
3738.6;459.2748355;261.3603004;2.524587543;17.4767384;0.183485689
3738.7;458.6768215;259.9554202;2.516823066;19.87805583;0.173688219
3738.8;459.9380126;258.3749214;2.513765661;17.46875262;0.284186805
3738.9;463.2510363;257.6285863;2.516437455;17.25810456;0.30736219
3739;466.4156277;257.50201;2.51938498;15.96568443;0.224549849
3739.1;468.9660709;258.2353966;2.521743756;17.74238922;0.310499824
3739.2;469.5845384;258.8430231;2.523244466;18.53031777;0.281259904
3739.3;469.5711021;259.2216535;2.524739564;17.08820064;0.198162894
3739.4;468.941544;259.1955029;2.52649492;18.08701201;0.22774229
3739.5;468.2450357;260.0753406;2.529197567;19.68652811;0.242671004
3739.6;468.0996231;260.5519752;2.53381677;17.07816123;0.246177409
3739.7;469.274392;259.6237598;2.54242274;14.90502352;0.264123332
3739.8;473.3634323;258.2510129;2.556210079;17.85323283;0.20752761
3739.9;477.0444064;256.8586619;2.570220113;16.97170356;0.342957485
3740;477.2244966;255.7673675;2.58070457;16.10357556;0.183533378
3740.1;478.0529338;255.6597438;2.578583818;18.17380136;0.284051043
3740.2;479.1238268;255.8487746;2.57107958;18.37012734;0.284899467
3740.3;480.2466897;255.8642213;2.560190753;19.21496982;0.224605265
3740.4;479.9580744;256.9634581;2.550045039;15.51446279;0.290697948
3740.5;478.6777387;258.6789985;2.541586631;17.7623206;0.210538933
3740.6;475.6353081;261.0861731;2.539364005;18.5921038;0.223009221
3740.7;473.6022922;262.6047489;2.538008909;15.70879817;0.252637184
3740.8;472.0783223;263.5317223;2.537552981;18.68080068;0.223338953
3740.9;470.4870536;263.6365388;2.539875209;16.1829598;0.307041924
3741;469.2363886;263.3545008;2.541739781;19.02197799;0.284461467
3741.1;468.3234586;262.5644687;2.542761279;17.42908643;0.270317855
3741.2;468.5713296;259.3364314;2.538719613;19.29411769;0.23421813
3741.3;469.8103131;255.9143033;2.535192414;15.80741003;0.284754943
3741.4;471.8222392;252.5394391;2.532328512;17.86766609;0.280710142
3741.5;474.699598;252.1069658;2.534019715;16.61741163;0.271516696
3741.6;476.9004311;252.2246199;2.538464389;16.73761805;0.224677627
3741.7;478.4896472;252.8304382;2.545287515;17.48279724;0.222551917
3741.8;478.3483219;254.3935801;2.553722827;17.56397018;0.347147997
3741.9;478.1810106;256.126487;2.561401866;16.22720487;0.297963127
3742;477.9877133;258.0291588;2.568324632;15.86762251;0.188151101
3742.1;478.3906292;260.1750831;2.570906576;17.50891314;0.257467495
3742.2;478.5698235;263.2487347;2.570104345;15.54527049;0.285112148
3742.3;478.4721045;267.4056296;2.56543338;17.92612264;0.157951706
3742.4;477.8209903;270.8945339;2.556862398;16.42202984;0.196479132
3742.5;476.8225259;273.6032414;2.550319976;19.22029164;0.206239957
3742.6;475.3931672;275.2934147;2.546922668;18.84616571;0.244783677
3742.7;471.2544328;273.9921265;2.550232294;18.2390515;0.212687366
3742.8;466.5954367;272.0314447;2.554561257;17.75316532;0.316771214
3742.9;461.5787659;269.5372221;2.559337472;18.19131235;0.259228678
3743;457.2815337;266.4773198;2.556321492;18.06746084;0.245947948
3743.1;453.1893125;263.1889495;2.549698902;17.22810317;0.286657455
3743.2;449.2677072;259.6358408;2.538537618;17.61330989;0.263206238
3743.3;445.9224571;256.5091582;2.529886622;17.4211138;0.262491268
3743.4;442.9497407;253.6145972;2.522749766;23.28933191;0.223400643
3743.5;440.5510634;251.0432402;2.517860146;19.53656333;0.28961179
3743.6;438.3107877;249.2281186;2.515831351;19.04953752;0.25397228
3743.7;435.7127372;247.5243753;2.513951151;19.5942414;0.275535744
3743.8;431.9692461;245.530555;2.510197313;19.17246864;0.27643875
3743.9;427.9930499;244.8166365;2.507376348;21.12991652;0.341652565
3744;423.562298;244.7820277;2.505904411;20.77059832;0.228684901
3744.1;417.8098199;245.5615073;2.508053315;19.10826207;0.241592761
3744.2;411.3410091;242.6334215;2.518763941;21.09471598;0.26187623
3744.3;405.2429278;238.1301329;2.535389928;23.55472167;0.133029577
3744.4;402.2322798;233.6895004;2.562247938;22.88186828;0.179478864
3744.5;402.0317638;231.7363098;2.591420431;24.24293547;0.213102273
3744.6;403.8036259;231.55404;2.619338142;24.17802027;0.283460771
3744.7;408.7988558;234.3787682;2.632223725;23.21600387;0.352503148
3744.8;414.1154946;236.6006301;2.630582345;22.86092544;0.237432888
3744.9;419.565383;238.16256;2.618252952;21.68223925;0.08479268
3745;424.4415847;237.1105903;2.589864044;20.97199722;0.316464073
3745.1;429.2653311;237.0228846;2.561050644;21.09406479;0.379569988
3745.2;434.0007153;237.6799391;2.532759532;20.1465891;0.324319547
3745.3;437.9468573;239.0654939;2.517466705;19.58876721;0.275346779
3745.4;442.1830025;241.6410647;2.509581858;19.39671039;0.22516803
3745.5;446.6476711;245.2322232;2.508154496;18.93466499;0.214030035
3745.6;450.205045;248.9150311;2.513929402;21.17641225;0.310376687
3745.7;452.8496995;251.5556593;2.519627841;16.08638783;0.170319152
3745.8;454.5816348;253.1541078;2.525249814;19.1549183;0.294843862
3745.9;456.1377595;254.5688058;2.526997497;16.72658308;0.267228783
3746;457.6997045;256.104728;2.528094878;15.9632621;0.263234509
3746.1;459.2726941;257.7873591;2.528521679;19.49270737;0.189374094
3746.2;460.3860637;258.6295725;2.528044211;20.23332178;0.242928321
3746.3;461.3831981;259.1284829;2.527702972;18.97938774;0.260657079
3746.4;462.2603308;259.2273875;2.527629564;15.62085774;0.225346283
3746.5;466.7895362;260.2237707;2.52919668;20.33515229;0.235535304
3746.6;472.0897396;261.5029679;2.531686723;17.41396387;0.24969877
3746.7;477.9858156;263.0808977;2.535385191;16.98809862;0.146653059
3746.8;485.423501;264.7358698;2.539101331;16.49574174;0.322218002
3746.9;494.0637857;266.3933334;2.541045722;15.96414598;0.309997296
3747;504.5513708;268.0312879;2.539545254;15.7451893;0.367515522
3747.1;509.9626775;269.0074912;2.537435252;13.12937679;0.273357043
3747.2;512.0167759;269.7482125;2.536142506;13.83601803;0.251089183
3747.3;508.8374333;270.2784213;2.537068888;16.98867107;0.286171411
3747.4;506.4173448;269.6867813;2.544921665;15.85425515;0.282772456
3747.5;504.9936595;268.6878243;2.555100137;16.74169049;0.331282751
3747.6;505.7963914;267.4301572;2.566337651;14.14580681;0.293836318
3747.7;507.5541446;264.6204616;2.575870994;14.74610755;0.304808832
3747.8;509.2146636;261.7060736;2.583127866;14.24582993;0.300174543
3747.9;509.3407729;260.3538658;2.584436501;14.71960359;0.285764297
3748;510.0999873;261.8074962;2.582344582;15.41873266;0.250632667
3748.1;511.105758;264.9229545;2.578440977;13.13926701;0.258525494
3748.2;511.9986667;270.1308969;2.572923312;14.01234543;0.230922911
3748.3;513.7682405;274.3801378;2.568424633;13.76352397;0.239807537
3748.4;516.1022915;277.6222606;2.565227465;13.13692441;0.24347748
3748.5;519.1296377;277.7116141;2.566800714;14.31210776;0.271279727
3748.6;523.4595885;277.5366015;2.570652717;13.69534972;0.287132577
3748.7;528.5949448;277.5092224;2.576235759;13.55245711;0.277252312
3748.8;533.793616;280.2688211;2.584828239;16.99365392;0.297838506
3748.9;535.9110398;282.3906935;2.592557452;11.89057453;0.293089655
3749;535.6003151;284.0098583;2.599199477;14.03692618;0.220548466
3749.1;532.2048182;284.9881682;2.598602489;13.05742872;0.30688803
3749.2;527.884694;286.5456041;2.593214117;14.31891348;0.304723931
3749.3;522.8012996;288.5938443;2.583679861;14.5890167;0.309654351
3749.4;518.9123003;290.5183522;2.570993326;14.40802127;0.246211638
3749.5;515.9792149;292.1843181;2.56312316;16.94908676;0.158654873
3749.6;514.0020435;293.5917419;2.560069363;14.34172177;0.241101262
3749.7;512.6391278;294.9123256;2.561555605;14.67771265;0.099353763
3749.8;511.1057482;295.9454112;2.563985401;15.31844914;0.263490994
3749.9;509.3575429;296.6430795;2.56741408;16.08026804;0.215040372
3750;495.3434674;294.7568641;2.570162604;16.58555968;0.210242056
3750.1;477.5096754;291.8180332;2.572707826;16.05116394;0.184969914
3750.2;455.4822227;287.653349;2.57503225;17.48716578;0.23185136
3750.3;446.120636;282.9412556;2.575159663;15.8968749;0.135682619
3750.4;441.0233357;278.4461373;2.572890699;17.74771703;0.184580009
3750.5;440.5874042;274.4042688;2.567110146;19.50698821;0.157734661
3750.6;438.7708022;271.3295495;2.562151507;17.72763969;0.179659888
3750.7;436.7112095;268.4273232;2.558193022;18.92693419;0.140438264
3750.8;434.6162285;265.5543118;2.555916281;19.6470202;0.23560192
3750.9;432.270218;262.0572781;2.55808904;18.32077933;0.193149238
3751;431.944264;258.596762;2.562544471;19.14558884;0.180048608
3751.1;436.4603512;255.541075;2.570047128;19.12627053;0.275613991
3751.2;448.4423547;251.7156142;2.575269492;19.94045402;0.132770442
3751.3;463.0934323;249.0752363;2.578373322;20.4842762;0.386420197
3751.4;479.3477565;250.4257314;2.577278009;20.72613597;0.277658617
